ym,swap_spot_mean,swap_spot_max,ss_z_max,rng_z_max,lv_z_min,lv_z_max,fund_proxy
2020-04,13.114499029877848,17.86437516653344,2.3100157090474798,0.3793412445743828,-2.479190124836661,0.11412771869934248,1
2020-05,13.076194993733662,27.043052837573384,3.6486411580491724,-0.10021662649994743,-2.490875797619946,0.5522343606832973,1
2020-06,10.384023796486291,15.165433560224919,0.9587777712015951,0.5117026534246399,-1.4849494085318862,2.0896393845864383,1
2020-07,13.316559562395582,21.262149698474637,2.351747062204619,2.1477142038386607,-2.0229160611222325,2.61025218332554,2
2020-08,11.754908566097306,16.210412147505423,1.0896152829063428,3.4143190107123766,-1.9785258035746007,1.776550425628295,1
2020-09,13.025673777351164,25.446280991735538,2.8802039814178166,1.020865680091721,-2.4803142600316845,1.0078298609248288,1
2020-10,14.658571652770284,24.380748663101603,2.5840355014031458,2.309564331320891,-1.7961516845972254,2.824384302588578,2
2020-11,11.792487404797766,18.352449677174327,1.1416035645939566,3.9046615649911764,-0.9590358854383357,2.376082267138676,2
2020-12,12.744687531613346,27.008945210585164,2.7648768262067693,0.860449712639203,-3.077210419782088,1.3833642508934947,1
2021-01,13.2211421792082,22.70969313200195,2.4957673237172395,1.3334193209256393,-2.006006671278998,2.6346267158446133,2
2021-02,9.841401279584819,13.929081507017976,0.31353287670849905,3.0462359973747,-0.6104694447123016,2.2803283907157974,2
2021-03,10.616187627071385,17.87842531840988,1.6271199093800877,2.817369890407891,-1.238885066428713,3.523678034622557,2
2021-04,10.195266114465664,16.533767290480064,1.4067164487673058,2.283312978871844,-1.0647313024822014,1.968715170076155,0
2021-05,10.865622379041115,15.870252100840336,1.7030217339602647,1.6614441037779506,-1.4984422978204865,2.0518244770820964,1
2021-06,10.53752660303469,19.300958732805334,2.713581677924499,1.8741715265288545,-1.9305383355624859,1.8900494135880899,1
2021-07,10.875735547357882,17.784552845528456,2.2844421584115366,4.4580983740258056,-2.142686708046973,1.7323162412065756,2
2021-08,13.050411175418787,21.425255338904364,2.82584802121617,1.646209932217298,-2.5934998978552044,0.8732038669820922,1
2021-09,9.406079299894289,14.14882081865004,0.7703549295427288,1.7363533598501621,-1.3574730917507272,2.44205482851177,1
2021-10,10.37669894647771,20.98292902066487,2.6018027131672863,3.4692819892431177,-1.7096352790802885,1.959133369670501,2
2021-11,7.446271413531316,11.51280737704918,0.24262242693593505,5.473995797607127,-1.5544634545848586,2.9466657986946756,2
2021-12,9.435641809453669,18.0399011299435,2.8330080436249827,1.5653683980697723,-1.8873479615610989,1.2583009946937485,1
2022-01,8.862850490862465,13.321525885558582,1.7270566290879699,1.1702391794470957,-1.6328529164270627,1.524289435331003,0
2022-02,10.11343133108539,17.60219707057257,2.9631893449655147,1.6130578117842944,-1.9196861546440327,1.8958889164897776,1
2022-03,7.840978120779894,12.687515329899435,1.0368203279854757,5.06131454561346,-1.7797746335647786,2.7398487359464005,2
2022-04,7.4908946945125,12.256394063782759,1.1377419641342168,3.513081412468606,-1.589189199189965,2.6030474049053303,2
2022-05,8.724935416572057,13.257095941825005,1.8223694346995825,1.5777353042728908,-2.0796389880448607,0.6793092873352794,0
2022-06,8.392855156281582,11.816872427983538,1.6275658163825262,3.385881495166889,-2.0923913502145157,1.1244147041343406,1
2022-07,9.076650691594889,13.138656527249683,2.019356223035572,3.377560566515449,-2.759361113131535,2.316221002383976,3
2022-08,9.09186352648099,13.811237199003598,2.2300260191197703,1.7110407073274208,-2.1010694461513566,1.0355035960967722,1
2022-09,6.940106617116422,9.822735590118938,0.4848450719199381,3.0514527243862686,-1.6936344333338593,4.695444769060464,2
2022-10,8.969375853583914,11.241821841972824,1.1500655355857141,5.0298184182213905,-1.3783876226353973,2.8106911128614085,2
2022-11,8.553935812050693,13.406063499641919,2.0664997599292287,1.2045485126825914,-1.2571784019484478,0.8839367382475154,1
2022-12,8.92985774829496,14.217109144542773,2.2445941471039,5.271226232151307,-4.20194551469943,1.7214741905971118,2
2023-01,9.210090765611108,13.594733656174334,1.8823308577776983,2.9695590275977986,-1.1449367017220369,1.8079016211943277,1
2023-02,8.569031878732533,13.416532474503489,1.8256617791102419,0.903477702345364,-1.898673229391433,1.471988347759692,0
2023-03,9.502675583063285,14.841247929320817,2.29904978677407,2.299950210841894,-0.7959655210592903,3.628613265809937,2
2023-04,12.35886685420135,16.907624251886546,2.576334849239962,4.3261103763673585,-2.2140803773443376,2.375500795495163,3
2023-05,12.75276275155515,20.070824193042935,2.6352381930169195,0.4558868779567446,-2.056741733350156,0.6355319249216749,1
2023-06,9.758212985591385,16.53963505833084,1.4526684375536214,2.298103704736963,-1.3607577253021865,2.944450070866414,1
2023-07,7.692775313829491,12.643525077925759,0.5336216131639946,5.58605575639302,-1.3568065655420212,2.4235834514246877,2
2023-08,10.537230966149194,16.9357222016993,2.3928725636239796,0.5572113004819794,-2.6179571325180104,1.282868978167387,1
2023-09,9.263785461969917,15.532580645161291,2.0950209607294656,1.272892836880578,-1.515541924499639,1.585603186032893,1
2023-10,12.554903429283911,20.03409644422796,3.04533709865665,2.7925770466141366,-2.810686325377941,1.3490306520064939,2
2023-11,13.00972044096778,18.043856469735413,2.1327263484782644,2.8273102070769873,-1.3533419702667928,1.7390564513939764,2
2023-12,13.721123255749896,28.536231884057973,3.723132778680425,3.7446334525039826,-4.938071798655729,1.7892412014120003,2
2024-01,12.503825531492874,18.738694828053074,1.3178087742399047,1.8464215662425338,-0.7541867797283885,1.84221411430837,0
2024-02,12.619706431582497,18.329405737704917,1.2310596334712707,0.7596346358106861,-1.994925746626362,1.532702871116422,0
2024-03,10.370774884558113,16.950425344675857,1.153934292586238,2.409007795272104,-0.6855034170735788,1.7541528602843315,0
2024-04,10.947545592599209,19.066118656182987,2.1700790055979526,2.722349769325624,-2.0453095265235444,3.234328184791914,3
2024-05,10.667522525558784,19.171305370442962,2.7462625744793856,4.1425900174599395,-1.6356760503816905,4.75797366184915,3
2024-06,10.770720379848802,17.784258210645525,1.9877600412177208,2.0753962558738723,-1.7707610303199655,1.686552227263771,0
2024-07,7.512483953224727,11.60792815113038,0.3035523531477068,4.723360174960999,-0.8016660105446696,4.304193468183712,2
2024-08,8.69176301327532,12.535759096612296,1.1077761464280613,5.4272864249971216,-0.8566911369408844,1.300332725267619,1
2024-09,10.065250652609,15.523821098687408,2.6469597000552585,2.7983093876177327,-0.9580809742307643,0.8740206356716639,2
2024-10,9.568201086239101,15.003219198127011,2.4545337911377647,0.34357545924339394,-2.311216368522618,2.3503912364785373,2
2024-11,7.05709010227252,10.407574779427588,0.4768560412820132,2.950244082132811,-1.6475078074116012,1.3819663828388367,1
2024-12,9.789815473302955,15.574945691527878,2.308124830188886,2.1459519025919307,-4.259931793217896,1.44858738095085,1
2025-01,10.864259715700548,15.360328036904152,2.1864702780913046,1.3159803634943523,-2.427638064322517,1.4121187556414505,1
2025-02,11.998886078038622,18.35288118306986,2.802837615417786,1.6274989955028127,-1.0377064293282885,2.4121585453601724,2
2025-03,9.627084574437152,15.505945945945946,1.5036794594270684,0.9506013063933653,-0.990800805483831,2.0172676779315744,1
2025-04,12.429545540017072,25.48944099378882,4.081825742357815,3.319725925397087,-4.24632606132919,1.4807401265186175,2
2025-05,10.310992444929266,17.7950843098028,1.8367426548105148,2.7848827972104315,-1.6571917035039463,1.7027874239754972,1
2025-06,13.842027786649272,18.802414486921528,2.117404473348612,0.5182104079559301,-2.1652213955655024,1.2543124853059693,1
2025-07,11.699503490132361,16.853789403085177,1.1337099679197014,0.6801675748672301,-1.2839308377894696,2.095910411781642,1
2025-08,14.090926817973934,21.54858803986711,2.677580139516297,0.8855542464377383,-1.7261413530179257,0.9827765143151916,1
2025-09,13.814294703235811,25.304235090751945,3.477848049727729,3.450808372208584,-1.8109118440592014,2.5322281731796488,3
2025-10,13.259593393900246,22.73262411347518,2.5484672688032237,2.425613178881176,-0.8649749665852089,2.2778518897180606,2
2025-11,13.657688570520321,23.701784686240646,2.3932084077891815,1.2873385257124257,-1.4938875804603036,1.857658114406951,1
2025-12,14.944289131331972,22.739208633093526,2.1435980119266524,1.839207079568154,-5.753463178217837,1.5359720686380536,1
2026-01,15.385103430579923,25.181498417164967,2.6090198375251545,3.8641355436632088,-0.9533080890570181,1.259727163618888,2
2026-02,17.354095927202607,26.785099052540914,2.326981780527215,2.616326337963208,-1.4517653729272104,1.1249952853617786,2
2026-03,20.474666381458736,31.092585006145022,2.8867769724811527,0.8440414284085083,-1.2874502639243364,2.175926467295457,2
2026-04,26.335167286431307,45.1307847082495,4.1417192213599225,2.5401311716795374,-2.2296629319501355,5.539039475288225,3
2026-05,19.649226875961734,29.63014291901256,0.9826739634379388,3.284405115303613,-1.557509938234153,1.8983588963027245,1
